页码,微博id,微博作者,发布时间,微博内容,转发数,评论数,点赞数,发布于,ip属地_城市,ip属地_省份,ip属地_国家
5,4905301997786019,钮祜绿豆,2023-05-25 15:09:55,我真无语了，事实证明还是得一个公司啊，从来没见过剧播到一半，男女主演和和美美努力宣传，编剧打来打去的前十五集确实不错，但是也确实是在九鹭非香原著的基础上的，16-20集由于各种原因非常没有必要，可是昨晚的21集发挥也很不错好看与否很难说是简简单单因为一个人的原因，导演 编剧 演员 还有各种因素才能有最后的效果，况且剧还没播完呢这边的建议是：1.编剧有空吵架不如去给还在努力宣传的周也侯明昊磕一个2.和颂找个靠谱的本子把你家金童玉女送去二搭莫辜负他俩，莫辜负我[HO加油] #护心编剧回应#,148,207,2869,四川,德阳,四川,中国
5,4905320776204993,______咕噜,2023-05-25 16:24:32,#护心编剧回应# 侯明昊又该直播了 ,0,0,1,山东,泰安,山东,中国
5,4905320775944418,超爱吃薯条喔,2023-05-25 16:24:32,#护心编剧回应#  要不是后面剧情烂谁管你们编剧啊？第一次见演员努力宣传，编剧互相扯头花的剧。要不是看在两主演的脸还有他们那么努力营业的份上，谁管你们？ ,0,0,2,福建,南平,福建,中国
6,4905320624952563,怎么这么爱睡觉-,2023-05-25 16:23:56,#护心编剧回应#头次见这边主角们和和气气宣传剧，唯粉和cp粉和谐共处，而那边编剧团撕来撕去的大场面 ,0,0,2,河南,商丘,河南,中国
6,4905320600044140,JWook-JG,2023-05-25 16:23:50,#护心编剧回应#谁关心你们前面谁写的啊好的都邀功 后面那几集就没人承认是谁写的了？你们有那空撕 能不能想想怎么对得起俩主角的付出 侯明昊现在还在半夜解答粉丝问题 你们对得起谁啊？ ,0,1,1,山东,济宁,山东,中国
6,4905320587723096,刘子之_,2023-05-25 16:23:47,#护心编剧回应#我这辈子是永远会被编剧背刺，我很少看国产剧，上一个这么创我的是嫣语赋 ,0,0,0,江苏,盐城,江苏,中国
6,4905312333857798,啊阿啊阿啊阿啊璐,2023-05-25 15:50:59,#护心编剧回应#怎么都知道前十五集好啊，那现在这个剧集不是人写的？AI生成的，笑发财了，咋不出来承认一哈？ 第一次见到编剧扯花头的，建议以后每集片头都写明谁谁谁编的，我们观众可以做到冤有头债有主，现在的话那就怪不得我骂九姐了 ,0,0,17,安徽,,安徽,中国
6,4905320566491716,少女的追星日记,2023-05-25 16:23:42,#当我拿出这张图时各位编剧如何回应#哈哈哈，没人认领了呢#护心十五集之后谁来认领# ,0,0,0,河南,新乡,河南,中国
6,4905320562039586,想把花店关了,2023-05-25 16:23:41,#护心编剧回应# 只想看天雁蜜语给我继续甜 ,0,0,0,上海,上海,上海,中国
6,4905320549190616,郑郑得朕,2023-05-25 16:23:38,#护心编剧回应# 都在争功，中间的剧情视而不见没人认领么？难不成现实版Ｗ两个世界，白晓生改的剧情 ,0,1,1,四川,巴中,四川,中国
6,4905320529533140,Vanilla-阿祖,2023-05-25 16:23:33,#护心编剧回应# 只想说希望这次的事件让创作团队，出品方制片方都看看！观众已经烦透了烂俗的狗血剧情！ 好好搞创作吧，注意剧的品质，搞清楚什么是品质。哪怕没有流量，好的作品一样能爆！ ,0,0,1,重庆,重庆,重庆,中国
6,4905320503838812,珍妮瑪媄梨,2023-05-25 16:23:27,#护心编剧回应#合着那15集之后的是白晓声自己写的呗戏内创男主戏外创观众 为了阿龙坚持看完被创都是我应得的 ,0,0,1,河南,,河南,中国
6,4905314934328133,八酱日常,2023-05-25 16:01:19,九鹭非香回应：感谢所有人对《护心》的关注，所有对于作品本身的建议和意见我都收下了。对于网络传言，有人说前十五集是她写的，那么谁主张谁举证，请拿出证据说话。  #护心编剧回应##九鹭非香# ,1,7,132,北京,北京,北京,中国
