页码,微博id,微博作者,发布时间,微博内容,转发数,评论数,点赞数,发布于,ip属地_城市,ip属地_省份,ip属地_国家
4,4905209933859740,ins明星日常,2023-05-25 09:04:05,#我是中国人我想举自己的国旗#台湾网红：台湾同胞就是中国公民，毋庸置疑！ ins明星日常的微博视频 ,4,3,20,广东,广州,广东,中国
5,4905208184310419,青茶石舍,2023-05-25 08:57:08,#我是中国人我想举自己的国旗#台湾同胞就是咱中国人。台胞举五星红旗，完全正确！ ,0,0,6,江西,南昌,江西,中国
5,4905206531491608,晚星oiilk,2023-05-25 08:50:34,#我是中国人我想举自己的国旗# 红星的光芒定会照亮整个山谷    #中国国旗# 晚星oiilk的微博视频 ,0,1,4,辽宁,阜新,辽宁,中国
5,4905205449098994,夏津公安,2023-05-25 08:46:16,【#坐高铁被窗外的中国基建所惊艳#】近日，贵州普安，一网友分享乘坐高铁时被窗外的中国基建惊艳，许多网友在评论区晒出“邂逅”的中国基建，以及自己的家乡不断由天堑变通途，不少奋斗在建设一线的工作者也分享了自己的经历。网友：致敬中国基建人！@人民视频#我是中国人我想举自己的国旗# 人民视频的微博视频,0,0,0,,德州,山东,中国
5,4905205130594637,董先生拾光集,2023-05-25 08:45:00,【光影拾贝】1962年，第六届全国摄影艺术展览1957年以来，中国摄影学会（中国摄影家协会前身）每年都要举办一届全国摄影艺术展览，1982年以后，改为两年举办一届，全国影展至今已经举办了28届。回顾往事，我国一辈又一辈摄影者与全国影展风雨兼程，并肩走过了六十多年。摄影#我是中国人我想举自己的国旗##点赞天津##光影武清#,0,1,4,天津,天津,天津,中国
5,4905202580720764,琉璃苣-呼市,2023-05-25 08:34:52,#我要说家乡# 热闹且野性赛驼你看过吗 #我是中国人我想举自己的国旗#（来源于额济纳旗融媒体） 琉璃苣-呼市的微博视频 ,2,9,10,内蒙古,呼和浩特,内蒙古,中国
5,4905202529862407,李小安Liga,2023-05-25 08:34:40,#我是中国人我想举自己的国旗#举得好，很有胆魄 ,0,0,3,上海,上海,上海,中国
5,4905201934533464,咸阳日报,2023-05-25 08:32:18,【@咸阳日报 6件作品获2022年度陕西新闻奖】近日，2022年度陕西新闻奖和陕西省优秀新闻工作者评选结果揭晓。据悉，2022年度陕西新闻奖获奖作品共257件，其中特别奖3件，一等奖作品59件、二等奖作品98件、 三等奖作品97件。16件作品获2022年度陕西新闻奖“中央、省外媒体特别奖”；15名新闻工作者获得“陕西省优秀新闻工作者”称号。其中，咸阳日报社共有6件作品获奖，一等奖1件，二等奖3件，三等奖2件，1人获得“陕西省优秀新闻工作者”称号。本届陕西新闻奖中，由本报记者刘涛、李桦采写的《咱村里有了“拾地人”》获得文字通讯类一等奖；由魏向荣采写的《小话题大主题 小故事大道理 小节目大寓意 秦都区“三小三大”“堂前燕”飞入寻常百姓家》获得文字消息类二等奖；由阎晋采写的《“心特软”里劳模多》获得文字通讯类二等奖；由张翟西滨等7人撰写的《咸阳工匠系列报道》获得系列报道类二等奖；由王婕、薛丽采写的《用生命践行誓言》获得文字通讯类三等奖；由刘涛、王婕采写的《印象梁增基系列报道》获得系列报道类三等奖。全媒体记者刘涛荣获“2022年度陕西省优秀新闻工作者”称号。（咸阳日报全媒体记者 冯晓琬）#我是中国人我想举自己的国旗#,0,0,0,,咸阳,陕西,中国
5,4905201826005460,二猪,2023-05-25 08:31:52,#我是中国人我想举自己的国旗#  ,2,0,13,广东,广州,广东,中国
5,4905201738453800,枫海星竹思无邪,2023-05-25 08:31:31,#我是中国人我想举自己的国旗#【他不只是同胞，还是好同志】他说，“只要出去打比赛，五星红旗我基本都随身带着。”这次不是李东宪第一次公开和五星红旗合影。2017年、2018年、2019年分别在马来西亚、日本、海南参加比赛时，他都晒过合影照。真的爱国，是靠坚定信仰和执着行动体现的！🇨🇳🇨🇳🇨🇳,0,0,0,江西,南昌,江西,中国
