页码,微博id,微博作者,发布时间,微博内容,转发数,评论数,点赞数,发布于,ip属地_城市,ip属地_省份,ip属地_国家
5,4905319660259182,明哥略懂,2023-05-25 16:20:06,#四川一中学学生打架致1死# 这个年纪的人打架下手没个轻重，最容易出事。2013年我们这就一起类似的，正月十五那天夜里，因为争风吃醋两拨人约架，打急眼了掏刀出来捅了对方一刀，赶巧捅在心脏上，被捅的人当场就没了。法医验尸的时候说动对动的情况下，职业杀手都不一定捅这么准，保不齐的就被肋骨卡着了。我一直觉得收容教养和少年犯到学校现身说法不仅不应当废止，而且还应该加强。现在是信息爆炸的年代，孩子每天接受海量的信息，十一二岁的孩子比之以前的同龄人文化水平也更高，法治意思更强，思维也方式也与跟成年人几乎无异。他们清楚的知道什么可以做什么不可以做，因此做事情更加的肆无忌惮。所以，常态化的现身说法警示教育以及少管机构的存在还是很有必要的。,0,0,3,河南,信阳,河南,中国
5,4905319529971851,洛阳的水瓶座,2023-05-25 16:19:34,#四川一中学学生打架致1死# 未成年人之间打架，到底处置的底线是什么🤔️ ,0,0,0,河南,洛阳,河南,中国
6,4905319396020012,Jackeewu,2023-05-25 16:19:03,#四川一中学学生打架致1死#未成年还不能收监 ,0,0,0,广东,深圳,广东,中国
6,4905303885743369,如皋老猫,2023-05-25 15:17:25,#四川一中学学生打架致1死#这么大的事，四川观察居然不观察了？ ,6,15,59,江苏,南通,江苏,中国
6,4905319246074385,星星and明月,2023-05-25 16:18:27,#四川一中学学生打架致1死#杀人偿命，不要什么不懂事儿童保护法，不存在的，都敢打死人，这要长大了，不得sha人全家 ,0,0,5,江苏,苏州,江苏,中国
6,4905319056542844,爱陈允,2023-05-25 16:17:42,#四川一中学学生打架致1死#建议死刑，这种垃圾坐牢出来也只会吹牛逼说他打死人了 ,0,0,9,贵州,,贵州,中国
6,4905319031898756,向上鹿先森,2023-05-25 16:17:36,#四川一中学学生打架致1死# 目击者：看到两名学生追一名学生打 目前多部门介入！案件在进一步调查处理中... #四川会理发生重大刑事案件# 向上鹿先森的微博视频 ,0,0,0,广东,中山,广东,中国
6,4905318981307041,EvaTamiaLiu,2023-05-25 16:17:24,#四川一中学学生打架致1死#我们学校前两天也有打架的，但因为打人的同学的父母太厉害了，班主任也收了很多好处，结果班主任直接把责任推到被打的人身上 ,0,0,2,广东,广州,广东,中国
6,4905318938575720,wbbzyb,2023-05-25 16:17:14,#四川一中学学生打架致1死#13岁你也叫男子？好冷的血！ ,0,0,4,山西,吕梁,山西,中国
6,4905239906355360,巨流视频,2023-05-25 11:03:11,【#网传广安一初中生被同学围殴致死#】5月24日，四川广安。网传武胜中学发生一起校园暴力事件，一男生被同学围殴致死。事发后受害者家长发朋友圈称：“把儿子好好送到学校上学，晚上放学接通知说孩子被打死了”。5月25日，#学校回应初中生被同学围殴致死# ，工作人员称确有此事，具体情况正调查处理中。#四川一中学学生打架致1死#  巨流视频的微博视频,28,103,309,,重庆,重庆,中国
6,4905318892439062,星星and明月,2023-05-25 16:17:03,#四川一中学学生打架致1死#这几天的新闻怎么都这儿 么恐怖😱 ,0,0,0,江苏,苏州,江苏,中国
6,4905318767920427,阿放的十二字,2023-05-25 16:16:33,#四川一中学学生打架致1死#初中是校园暴力高发阶段，我初中的时候还有学生拿40厘米大砍刀在外面追着人砍呢（没开玩笑真事... 还以为这两年缓解没想到还这样，建议校园暴力严厉处罚 ,0,0,0,河北,秦皇岛,河北,中国
