页码,微博id,微博作者,发布时间,微博内容,转发数,评论数,点赞数,发布于,ip属地_城市,ip属地_省份,ip属地_国家
4,4905318519407386,延长法院,2023-05-25 16:15:34,健康科普：#空调开18度的领导离职了# 【转存！高温天的空调房生存指南】夏天到来，你家的空调打开了吗？部分人吹空调后，会出现鼻塞、头晕、发力等症状，严重者还会感冒发烧、肩颈疼痛……如何健康吹空调？戳图↓@生命时报   ,0,5,1,,延安,陕西,中国
4,4905318486903948,爱冒险的小梨猫i,2023-05-25 16:15:26,#空调开18度的领导离职了# 我丢，我们宿舍每次都是18度 有时候高些但是从没有高于25 ,0,4,0,福建,福州,福建,中国
4,4905317860907381,暴躁市民小呆,2023-05-25 16:12:57,#空调开18度的领导离职了#冷可以加衣服，热是真的没办法，怕冷可以自己多穿点，30多度的天，之前办公室有两个女同胞，说自己怕冷，根本不让开空调，你开了她还给你关掉，我也不知道他们秋天怎么走在马路上的。。。。。是蚂蚱精吗。。。。 ,0,1,9,上海,上海,上海,中国
4,4905317811094352,河源消防,2023-05-25 16:12:45,#空调开18度的领导离职了#【夏季电器安全使用手册】一到夏天，空调、冰箱等很多家用电器的使用频率都大大提高。长期使用空调等家用电器，除了可能会影响身体健康，还需警惕使用期间的安全隐患。戳图了解夏季如何安全使用电器↓↓ ,0,0,1,,河源,广东,中国
4,4905317772559054,方月琳,2023-05-25 16:12:36,#空调开18度的领导离职了#  幸亏我没有领导。但是，空调不是共享资源吗？  不懂就问：18度惹了谁了，离职又是什么情况？ ,0,0,0,天津,天津,天津,中国
5,4905317718036812,源源不断的时光音乐碎片,2023-05-25 16:12:23,#空调开18度的领导离职了#26度开它干嘛呢？空调26室温不一定是26。有的空调调到18但室温保持在23-25。 还有冷了可以穿衣服。热了怎么办？扒皮吗？ ,0,0,3,北京,北京,北京,中国
5,4905317710696966,陈某人的王大爷,2023-05-25 16:12:21,#空调开18度的领导离职了#26度？？？怕不是热死！办公室不能关门！二十多个人一个房间！26度还不如开个大功率风扇！这个温度要根据情况来好吧！5平米关门的房间26度绝对凉快！50平米不关门26度有屁用！ ,0,0,3,广东,深圳,广东,中国
5,4905317522212071,夕阳广场,2023-05-25 16:11:36,#空调开18度的领导离职了#  我们办公室那位动不动大热天关空调的大姐啥时候能离职。。。 ,0,2,2,辽宁,大连,辽宁,中国
5,4905317417357153,楚萍微客,2023-05-25 16:11:11,#空调开18度的领导离职了# 不知道大家有没有这样的体验，在夏天乘坐的交通工具里面，火车的空调是最冷的，往往是在外面穿短袖浑身冒汗，火车里面得穿长袖还得加个外套，否则你会冻得瑟瑟发抖。夏天坐火车出行盖着毯子玩手机，这种现象似乎已经司空见惯了。有一次，我问列车员，能否把车内的空调温度调高一点，还可以节约能源，列车员的回答是，没办法，都要开这么冷的,0,0,2,江西,萍乡,江西,中国
5,4905317325079942,mumu_ai_zhuzhu,2023-05-25 16:10:49,#空调开18度的领导离职了# 想起以前第一份工作的老外老总，也是每天开到最低温度，还要站在空调下。同处一室的我每天穿着冬季外套还是觉得好冷。所以我每天到办公室先开到26度，再遮住空调遥控器信号器调低温度，让空调遥控器显示在18度，这样他就不会再动空调了。但是我记得还是觉得好冷 ,0,0,2,上海,上海,上海,中国
5,4905317156782147,黎黎黎梨阿,2023-05-25 16:10:08,#空调开18度的领导离职了#我真的是宁愿冷的发抖哈气加衣也不情愿热死 热的时候我只觉得烦闷烦躁上头 整个人都不好了 谁懂啊 小风扇根本不够吹的 ,0,2,7,浙江,,浙江,中国
5,4905317031483508,樱舞祭蝶,2023-05-25 16:09:39,#空调开18度的领导离职了#夏天先照顾觉得热的人，感觉冷的人自己可以加衣服；冬天先照顾觉得冷的人，感觉热的人可以自己加衣服。这难道不合理吗？总有人想在大夏天开28度，实际体感早就超30度了…… ,0,1,4,广东,深圳,广东,中国
5,4905315025553409,且祭,2023-05-25 16:01:41,#空调开18度的领导离职了#看到这个热搜第一反应是，还有这种菩萨领导？我司夏天人手一个风扇，就为了那个所谓最省电的26度设置，实际气温基本在28-30左右，特别是大空间办公室，设置24度才是最舒服的。 ,0,1,24,北京,北京,北京,中国
5,4905316909580745,努力工作的慕雨泽,2023-05-25 16:09:10,哈哈哈哈，怕是把领导冻傻了吧。#空调开18度的领导离职了# ,0,0,0,湖北,武汉,湖北,中国
5,4905316888874638,竹间生沧海,2023-05-25 16:09:05,#空调开18度的领导离职了#  我感觉我还需要一个加湿器，总觉得开一会儿皮肤就干了 ,0,0,0,广东,深圳,广东,中国
6,4905316800269992,吃瓜憨批号,2023-05-25 16:08:44,#空调开18度的领导离职了# 26度差不多了，自己有配一个小风扇在桌面，热的时候能开了吹吹 ,0,0,0,广东,广州,广东,中国
6,4905316791094412,银河酪酒,2023-05-25 16:08:42,#空调开18度的领导离职了#哪哪都有事儿笔…怕被这种人气死… ,0,0,1,辽宁,沈阳,辽宁,中国
6,4905316355146036,瓜地里乱跑的猹,2023-05-25 16:06:57,#空调开18度的领导离职了#18度的确太低了，但是26度也很热，22、23度感觉最好。不太喜欢空调的味道，太高了办公楼也没个能开的窗户[指定] ,0,0,6,辽宁,沈阳,辽宁,中国
6,4905316313466916,宽怀一度,2023-05-25 16:06:48,#空调开18度的领导离职了#这跟个人体质有关，阳气足就是喜欢低温，通常这种体质体毛多，精力旺盛，睡眠质量高，说话声音高，爱说话，脾气大，观察一下是不是。喜欢低温可以在家里开的低一点，在单位还是要照顾大多数人并且尽量节能。 ,0,1,2,山东,淄博,山东,中国
6,4905316271788535,凡亊,2023-05-25 16:06:38,#空调开18度的领导离职了#他适合去冷库当搬运工 ,0,1,0,山东,济南,山东,中国
